"row";"column";"CdSO4-fit";"CdS-fit"
5;128;0.0414512;0.958549
5;129;0.0353419;0.964658
5;130;0.0345291;0.965471
5;131;0.0374492;0.962551
5;132;0.0257993;0.974201
5;133;0.0168266;0.983173
5;134;0.0180324;0.981968
5;135;0.0248692;0.975131
5;136;0.0421735;0.957826
5;137;0;1
5;138;5.55e-17;1
5;139;0;1
5;140;0;1
5;141;0;1
5;142;0;1
5;143;0;1
5;144;0;1
5;145;0;1
5;146;0;1
5;147;0;1
5;148;0;1
5;149;0;1
5;150;0;1
5;151;0;1
5;152;0;1
5;153;0;1
5;154;0;1
5;155;0;1
5;156;0.00313757;0.996862
5;157;0.00743005;0.99257
5;158;0.0213916;0.978608
5;159;0.0281639;0.971836
5;160;0.0595896;0.94041
5;161;0;1
5;162;0.031803;0.968197
5;163;0.0570429;0.942957
5;164;0.0403208;0.959679
5;165;0;1
5;166;0;1
5;167;0;1
5;168;0.0134037;0.986596
5;169;0;1
5;170;0.0197329;0.980267
5;171;0.0244998;0.9755
5;172;0.0304161;0.969584
5;173;0;1
5;174;0;1
5;175;0;1
5;176;0;1
5;177;0;1
5;178;0;1
5;179;0;1
5;180;0.00740751;0.992592
5;181;0.0363493;0.963651
5;182;0.0261313;0.973869
5;183;0.0294998;0.9705
5;184;0.0413667;0.958633
5;185;0.0470891;0.952911
5;186;0;1
5;187;0;1
5;188;0;1
5;189;0;1
5;190;0;1
5;191;0;1
5;192;0.0222073;0.977793
5;193;0.0319462;0.968054
5;194;0.0558541;0.944146
5;195;0;1
5;196;0;1
5;197;0;1
5;198;0.049368;0.950632
5;199;0;1
5;200;0.00469232;0.995308
5;201;0;1
5;202;0;1
5;203;0.00596747;0.994033
5;204;0;1
5;205;0;1
5;206;0.00496174;0.995038
5;207;0.0471489;0.952851
5;208;0.0501854;0.949815
5;209;0;1
5;210;0;1
5;211;0;1
5;212;0;1
5;213;0;1
5;214;0;1
5;215;0.0167305;0.983269
5;216;0.0217061;0.978294
5;217;0;1
5;218;0;1
5;219;0;1
5;220;0.0124426;0.987557
5;221;0;1
5;222;0;1
5;223;0;1
5;224;0;1
5;225;0;1
5;226;0;1
5;227;0.0399012;0.960099
5;228;0.0362799;0.96372
5;229;0.0334241;0.966576
5;230;0.0253798;0.97462
5;231;0;1
5;232;0;1
5;233;0;1
6;0;0;0
6;1;0;0
6;2;0;0
6;3;0;0
6;4;0;0
6;5;0;0
6;6;0;0
6;7;0;0
6;8;0;0
6;9;0;0
6;10;0;0
6;11;0;0
6;12;0;0
6;13;0;0
6;14;0;0
6;15;0;0
6;16;0;0
6;17;0;0
6;18;0;0
6;19;0;0
6;20;0.22399;0.77601
6;21;0.323182;0.676818
6;22;0.377167;0.622833
6;23;0.364438;0.635562
6;24;0.256962;0.743038
6;25;0.402365;0.597635
6;26;0.429549;0.570451
6;27;0.381087;0.618913
6;28;0.323841;0.676159
6;29;0.242314;0.757686
6;30;0.186621;0.813379
6;31;0.190021;0.809979
6;32;0.189396;0.810604
6;33;0.177333;0.822667
6;34;0.184328;0.815672
6;35;0.207455;0.792545
6;36;0.219269;0.780731
6;37;0.217189;0.782811
6;38;0.177839;0.822161
6;39;0.130245;0.869755
6;40;0.10735;0.89265
6;41;0.184653;0.815347
6;42;0.151148;0.848852
6;43;0.0924188;0.907581
6;44;0.0390074;0.960993
6;45;0.034753;0.965247
6;46;0.0297351;0.970265
6;47;0.115112;0.884888
6;48;0.23873;0.76127
6;49;0.220146;0.779854
6;50;0.18718;0.81282
6;51;0.160355;0.839645
6;52;0.126395;0.873605
6;53;0.107035;0.892965
6;54;0.124906;0.875094
6;55;0.15261;0.84739
6;56;0.0538479;0.946152
6;57;0;1
6;58;0;1
6;59;0;1
6;60;0;1
6;61;0;1
6;62;0;1
6;63;0;1
6;64;0;1
6;65;0;1
6;66;0.0202813;0.979719
6;67;0.0123963;0.987604
6;68;0.0453048;0.954695
6;69;0;1
6;70;0.020714;0.979286
6;71;0.0659784;0.934022
6;72;0.0205011;0.979499
6;73;0.0378691;0.962131
6;74;0.0825943;0.917406
6;75;0;1
6;76;0;1
6;77;0;1
6;78;0;1
6;79;0;1
6;80;0;1
6;81;0;1
6;82;0.0273377;0.972662
6;83;0.014228;0.985772
6;84;0;1
6;85;5.55e-17;1
6;86;0;1
6;87;0;1
6;88;0;1
6;89;0;1
6;90;0;1
6;91;0;1
6;92;0;1
6;93;0;1
6;94;0.0094125;0.990588
6;95;0.0429975;0.957003
6;96;0;1
6;97;0;1
6;98;0;1
6;99;0;1
6;100;0.00220842;0.997792
6;101;0;1
6;102;0;1
6;103;0;1
6;104;0.0263335;0.973667
6;105;0.0486387;0.951361
6;106;0.00910174;0.990898
6;107;0.00472629;0.995274
6;108;0.018357;0.981643
6;109;0.0429921;0.957008
6;110;0.0579316;0.942068
6;111;0.0509535;0.949046
6;112;0.0462551;0.953745
6;113;0;1
6;114;0.00920096;0.990799
6;115;0.0520478;0.947952
6;116;0.031832;0.968168
6;117;0.0130605;0.986939
6;118;0.0119022;0.988098
6;119;0.0244324;0.975568
6;120;0.0126305;0.98737
6;121;0.0365345;0.963466
6;122;0;1
6;123;0;1
6;124;0.0424177;0.957582
6;125;0;1
6;126;0;1
6;127;0;1
6;128;0;1
6;129;0.000833189;0.999167
6;130;0;1
6;131;0.0207723;0.979228
6;132;0;1
6;133;0;1
6;134;0;1
6;135;0.0695855;0.930415
6;136;0.0743324;0.925668
6;137;0;1
6;138;0;1
6;139;0;1
6;140;0;1
6;141;0;1
6;142;0;1
6;143;0.0370272;0.962973
6;144;0.0279591;0.972041
6;145;0.0654414;0.934559
6;146;0.0685328;0.931467
6;147;0;1
6;148;0;1
6;149;0;1
6;150;0.0455224;0.954478
6;151;0.033413;0.966587
6;152;0;1
6;153;0.0517928;0.948207
6;154;0;1
6;155;0;1
6;156;0;1
6;157;0;1
6;158;0;1
6;159;0;1
6;160;0;1
6;161;0;1
6;162;0;1
6;163;0;1
6;164;0;1
6;165;0;1
6;166;0;1
6;167;0;1
6;168;0.0331264;0.966874
6;169;0;1
6;170;0.0146948;0.985305
6;171;0.00464706;0.995353
6;172;0.00928718;0.990713
6;173;0;1
6;174;0;1
6;175;0;1
6;176;0;1
6;177;0;1
6;178;0;1
6;179;0;1
6;180;0;1
6;181;0;1
6;182;0;1
6;183;0;1
6;184;0;1
6;185;0;1
6;186;0;1
6;187;0;1
6;188;0;1
6;189;0;1
6;190;0;1
6;191;0.00357115;0.996429
6;192;0;1
6;193;0;1
6;194;0;1
6;195;0;1
6;196;0;1
6;197;0;1
6;198;0;1
6;199;0;1
6;200;0;1
6;201;0;1
6;202;0;1
6;203;5.55e-17;1
6;204;0.0225185;0.977482
6;205;0.0418632;0.958137
6;206;0.0327642;0.967236
6;207;0.0283426;0.971657
6;208;0.0388719;0.961128
6;209;0.00753716;0.992463
6;210;0;1
6;211;0.0389631;0.961037
6;212;0;1
6;213;0;1
6;214;0;1
6;215;0.0510787;0.948921
6;216;0.00383409;0.996166
6;217;0.0324036;0.967596
6;218;0;1
6;219;0;1
6;220;0.0456692;0.954331
6;221;0;1
6;222;0;1
6;223;0;1
6;224;0;1
6;225;0.0126541;0.987346
6;226;0;1
6;227;0.00751979;0.99248
6;228;0;1
6;229;0;1
6;230;0;1
6;231;0;1
6;232;0;1
6;233;0;1
7;0;0;0
7;1;0;0
7;2;0;0
7;3;0;0
7;4;0;0
7;5;0;0
7;6;0;0
7;7;0;0
7;8;0;0
7;9;0;0
7;10;0;0
7;11;0;0
7;12;0;0
7;13;0;0
7;14;0;0
7;15;0;0
7;16;0;0
7;17;0;0
7;18;0;0
7;19;0;0
7;20;5.55e-17;1
7;21;0;1
7;22;0.0443665;0.955633
7;23;0.144519;0.855481
7;24;0.257684;0.742316
7;25;0.310469;0.689531
7;26;0.282178;0.717822
7;27;0.243432;0.756568
7;28;0.19855;0.80145
7;29;0.172093;0.827907
7;30;0.165233;0.834767
7;31;0.141885;0.858115
7;32;0.0839308;0.916069
7;33;0;1
7;34;0;1
7;35;0.0282995;0.9717
7;36;0.107001;0.892999
7;37;0.225258;0.774742
7;38;0.256267;0.743733
7;39;0.15077;0.84923
7;40;0;1
7;41;0;1
7;42;0;1
7;43;0;1
7;44;0.0330472;0.966953
7;45;0.0623355;0.937664
7;46;0.0675613;0.932439
7;47;0.0591814;0.940819
7;48;0.115679;0.884321
7;49;0.131865;0.868135
7;50;0.0995748;0.900425
7;51;0.0711183;0.928882
7;52;0.0599491;0.940051
7;53;0.04903;0.95097
7;54;0.052012;0.947988
7;55;0.0833316;0.916668
7;56;0.0454737;0.954526
7;57;0.0286344;0.971366
7;58;0.0378852;0.962115
7;59;0.0620287;0.937971
7;60;0.0902201;0.90978
7;61;0.101753;0.898247
7;62;0.127188;0.872812
7;63;0.118556;0.881444
7;64;0.0549671;0.945033
7;65;0.0573951;0.942605
7;66;0.0370388;0.962961
7;67;0.0270316;0.972968
7;68;0.0160503;0.98395
7;69;0;1
7;70;0;1
7;71;5.55e-17;1
7;72;0;1
7;73;0.0440033;0.955997
7;74;0.0546969;0.945303
7;75;0.00471056;0.995289
7;76;0;1
7;77;0;1
7;78;0;1
7;79;0;1
7;80;0;1
7;81;0.0187922;0.981208
7;82;0.0607888;0.939211
7;83;0;1
7;84;0;1
7;85;0;1
7;86;0.0531744;0.946826
7;87;0.0385745;0.961426
7;88;0.0121242;0.987876
7;89;0.0271561;0.972844
7;90;0.050522;0.949478
7;91;0.0494969;0.950503
7;92;0.00641015;0.99359
7;93;0.0245397;0.97546
7;94;0;1
7;95;0;1
7;96;0;1
7;97;0.0106899;0.98931
7;98;0.0340945;0.965905
7;99;0;1
7;100;0;1
7;101;0.0687594;0.931241
7;102;0;1
7;103;0;1
7;104;0.0547091;0.945291
7;105;0.0612268;0.938773
7;106;0.0184134;0.981587
7;107;0;1
7;108;0;1
7;109;0;1
7;110;0;1
7;111;0;1
7;112;0;1
7;113;0.0320268;0.967973
7;114;0;1
7;115;0;1
7;116;0;1
7;117;0.0519598;0.94804
7;118;0;1
7;119;0.0636372;0.936363
7;120;0.0391187;0.960881
7;121;0.0193517;0.980648
7;122;0;1
7;123;0;1
7;124;0.0135625;0.986438
7;125;0;1
7;126;0.048514;0.951486
7;127;0;1
7;128;0;1
7;129;0;1
7;130;0.0666744;0.933326
7;131;0.0275652;0.972435
7;132;0.0231934;0.976807
7;133;0.031329;0.968671
7;134;0.0523379;0.947662
7;135;0.0317744;0.968226
7;136;0;1
7;137;0;1
7;138;0.058629;0.941371
7;139;0;1
7;140;0;1
7;141;0.0202263;0.979774
7;142;0;1
7;143;5.55e-17;1
7;144;0;1
7;145;0;1
7;146;0;1
7;147;0;1
7;148;0;1
7;149;0.0173517;0.982648
7;150;0.0497411;0.950259
7;151;0;1
7;152;0;1
7;153;0.0396951;0.960305
7;154;0.0440686;0.955931
7;155;0.0171802;0.98282
7;156;0.0556618;0.944338
7;157;0.0540943;0.945906
7;158;0.0485603;0.95144
7;159;0.0785752;0.921425
7;160;0.0603281;0.939672
7;161;0;1
7;162;0;1
7;163;0;1
7;164;0.0500866;0.949913
7;165;0.0224259;0.977574
7;166;0.0373938;0.962606
7;167;0.00558607;0.994414
7;168;0;1
7;169;0;1
7;170;0;1
7;171;0.0340015;0.965999
7;172;0.0287586;0.971241
7;173;0.00209537;0.997905
7;174;0.06022;0.93978
7;175;0;1
7;176;0;1
7;177;0;1
7;178;5.55e-17;1
7;179;0;1
7;180;0.0451149;0.954885
7;181;0;1
7;182;0;1
7;183;0;1
7;184;0.0288762;0.971124
7;185;0.0540332;0.945967
7;186;0;1
7;187;0;1
7;188;0.0440881;0.955912
7;189;0;1
7;190;0;1
7;191;0;1
7;192;0.054485;0.945515
7;193;0;1
7;194;0;1
7;195;0;1
7;196;0;1
7;197;0;1
7;198;0;1
7;199;0;1
7;200;0.0095577;0.990442
7;201;0.0149582;0.985042
7;202;0.0225468;0.977453
7;203;0;1
7;204;0;1
7;205;0;1
7;206;0;1
7;207;0;1
7;208;0;1
7;209;0;1
7;210;0;1
7;211;0;1
7;212;0;1
7;213;0;1
7;214;0;1
7;215;0.00262716;0.997373
7;216;0.00263357;0.997366
7;217;0;1
7;218;0.00837659;0.991623
7;219;0.0489364;0.951064
7;220;0.0524997;0.9475
7;221;0.0210729;0.978927
7;222;0.0549497;0.94505
7;223;0.0347366;0.965263
7;224;0.0195046;0.980495
7;225;0.0191097;0.98089
7;226;0.023287;0.976713
7;227;0.037105;0.962895
7;228;0.0384337;0.961566
7;229;0.0550298;0.94497
7;230;0.0313523;0.968648
7;231;0;1
7;232;0.00390345;0.996097
7;233;0;1
8;0;0;0
8;1;0;0
8;2;0;0
8;3;0;0
8;4;0;0
8;5;0;0
8;6;0;0
8;7;0;0
8;8;0;0
8;9;0;0
8;10;0;0
8;11;0;0
8;12;0;0
8;13;0;0
8;14;0;0
8;15;0;0
8;16;0;0
8;17;0;0
8;18;0;0
8;19;0.112066;0.887934
8;20;0.030506;0.969494
8;21;0.0721308;0.927869
8;22;0.130159;0.869841
8;23;0.138084;0.861916
8;24;0.150364;0.849636
8;25;0.117348;0.882652
8;26;0.102564;0.897436
8;27;0.123775;0.876225
8;28;0.140762;0.859238
8;29;0.104958;0.895042
8;30;0;1
8;31;0;1
8;32;0;1
8;33;0;1
8;34;0.0596752;0.940325
8;35;0.0731049;0.926895
8;36;0.0533242;0.946676
8;37;0.0298234;0.970177
8;38;0.0499132;0.950087
8;39;0.00176898;0.998231
8;40;0;1
8;41;0;1
8;42;0;1
8;43;0;1
8;44;0;1
8;45;0;1
8;46;0.0112326;0.988767
8;47;0.225434;0.774566
8;48;0.312982;0.687018
8;49;0.34094;0.65906
8;50;0.295633;0.704367
8;51;0.206703;0.793297
8;52;0.123432;0.876568
8;53;0.078137;0.921863
8;54;0.0514153;0.948585
8;55;0.035123;0.964877
8;56;0.0238812;0.976119
8;57;0.045085;0.954915
8;58;0.0608086;0.939191
8;59;0.0637631;0.936237
8;60;0.0499973;0.950003
8;61;0;1
8;62;0;1
8;63;0;1
8;64;0;1
8;65;0;1
8;66;0;1
8;67;0;1
8;68;5.55e-17;1
8;69;0;1
8;70;0;1
8;71;0;1
8;72;0;1
8;73;0;1
8;74;0;1
8;75;0;1
8;76;0;1
8;77;0.00696736;0.993033
8;78;0;1
8;79;0;1
8;80;0;1
8;81;0.0162523;0.983748
8;82;0;1
8;83;0;1
8;84;0;1
8;85;0;1
8;86;0;1
8;87;0;1
8;88;0.0219608;0.978039
8;89;0.0031883;0.996812
8;90;0;1
8;91;0;1
8;92;0.0202551;0.979745
8;93;0.0281864;0.971814
8;94;0.0166607;0.983339
8;95;0.0315602;0.96844
8;96;0.0198962;0.980104
8;97;0;1
8;98;0;1
8;99;0;1
8;100;5.55e-17;1
8;101;0;1
8;102;0;1
8;103;0;1
8;104;0;1
8;105;0;1
8;106;0;1
8;107;0.0239784;0.976022
8;108;0;1
8;109;0;1
8;110;0;1
8;111;0;1
8;112;0;1
8;113;0;1
8;114;0;1
8;115;0;1
8;116;0;1
8;117;0.0488073;0.951193
8;118;0.0589917;0.941008
8;119;0.0923434;0.907657
8;120;0;1
8;121;0;1
8;122;0;1
8;123;0.0576858;0.942314
8;124;0.0562328;0.943767
8;125;0;1
8;126;0.0480789;0.951921
8;127;0;1
8;128;0.0768089;0.923191
8;129;0;1
8;130;0;1
8;131;0;1
8;132;0.0267448;0.973255
8;133;0.00946855;0.990531
8;134;0.00590666;0.994093
8;135;0;1
8;136;0;1
8;137;0;1
8;138;0;1
8;139;0;1
8;140;0;1
8;141;0;1
8;142;0;1
8;143;0;1
8;144;0;1
8;145;0;1
8;146;0;1
8;147;0;1
8;148;0;1
8;149;0;1
8;150;0;1
8;151;0;1
8;152;0;1
8;153;0;1
8;154;0;1
8;155;0;1
8;156;0;1
8;157;0;1
8;158;0;1
8;159;0;1
8;160;0;1
8;161;0;1
8;162;0;1
8;163;0.000681455;0.999319
8;164;0;1
8;165;0.00889298;0.991107
8;166;0;1
8;167;0;1
8;168;0.0431198;0.95688
8;169;0;1
8;170;0;1
8;171;0;1
8;172;0;1
8;173;0.00828877;0.991711
8;174;0;1
8;175;0.0523886;0.947611
8;176;0.0103378;0.989662
8;177;0.00759542;0.992405
8;178;0;1
8;179;0;1
8;180;0;1
8;181;0;1
8;182;0;1
8;183;0;1
8;184;0;1
8;185;0.0325384;0.967462
8;186;0;1
8;187;0;1
8;188;0.033897;0.966103
8;189;0;1
8;190;0;1
8;191;0;1
8;192;0;1
8;193;0.0262382;0.973762
8;194;0.0390279;0.960972
8;195;0;1
8;196;0;1
8;197;0;1
8;198;0.0413649;0.958635
8;199;0.00884785;0.991152
8;200;0;1
8;201;0;1
8;202;0.0256459;0.974354
8;203;0.0173536;0.982646
8;204;0.0141181;0.985882
8;205;0.0408256;0.959174
8;206;0;1
8;207;0.00187087;0.998129
8;208;0.0467795;0.95322
8;209;0.0377274;0.962273
8;210;0.0128883;0.987112
8;211;0.0127222;0.987278
8;212;0;1
8;213;0.0223946;0.977605
8;214;0.00861941;0.991381
8;215;0;1
8;216;0;1
8;217;0.0148818;0.985118
8;218;0.0486139;0.951386
8;219;0.0373747;0.962625
8;220;0.0136249;0.986375
8;221;0;1
8;222;0;1
8;223;0.00470479;0.995295
8;224;0.0210797;0.97892
8;225;0.0569762;0.943024
8;226;0;1
8;227;0;1
8;228;0;1
8;229;0.0579119;0.942088
8;230;0;1
8;231;0;1
8;232;0.0182314;0.981769
8;233;0;1
9;0;0;0
9;1;0;0
9;2;0;0
9;3;0;0
9;4;0;0
9;5;0;0
9;6;0;0
9;7;0;0
9;8;0;0
9;9;0;0
9;10;0;0
9;11;0;0
9;12;0;0
9;13;0;0
9;14;0;0
9;15;0;0
9;16;0;0
9;17;0.0822407;0.923759
9;18;0;1
9;19;0.00107563;0.998924
9;20;0.0802953;0.919705
9;21;0.083963;0.916037
9;22;0.0795751;0.920425
9;23;0.109327;0.890673
9;24;0.129135;0.870865
9;25;0.120588;0.879412
9;26;0.0748037;0.925196
9;27;0.0655497;0.93445
9;28;0.0343759;0.965624
9;29;0;1
9;30;0.00943045;0.99057
9;31;0.0557618;0.944238
9;32;0.0702006;0.929799
9;33;0.0470097;0.95299
9;34;0.0378999;0.9621
9;35;0.0751547;0.924845
9;36;0.065322;0.934678
9;37;0.0746532;0.925347
9;38;0.0727341;0.927266
9;39;0.0545816;0.945418
9;40;0.0417414;0.958259
9;41;0.0884028;0.911597
9;42;0.0965659;0.903434
9;43;0.0682514;0.931749
9;44;0;1
9;45;0;1
9;46;0;1
9;47;0;1
9;48;0;1
9;49;0;1
9;50;0.0215299;0.97847
9;51;0.0867407;0.913259
9;52;0.143163;0.856837
9;53;0.145596;0.854404
9;54;0.045883;0.954117
9;55;0;1
9;56;0;1
9;57;5.55e-17;1
9;58;0;1
9;59;0;1
9;60;0;1
9;61;0.0209696;0.97903
9;62;0.0531368;0.946863
9;63;0.0174747;0.982525
9;64;0.099205;0.900795
9;65;0.0984294;0.901571
9;66;0.0554731;0.944527
9;67;0.0344364;0.965564
9;68;0.025581;0.974419
9;69;0;1
9;70;0.0494895;0.95051
9;71;0.0372562;0.962744
9;72;0.0619239;0.938076
9;73;0.0316147;0.968385
9;74;0.0296165;0.970383
9;75;0.0242086;0.975791
9;76;0;1
9;77;0;1
9;78;0;1
9;79;0.00594576;0.994054
9;80;0.0276744;0.972326
9;81;0.00886718;0.991133
9;82;0;1
9;83;0;1
9;84;0.0224004;0.9776
9;85;0;1
9;86;0;1
9;87;0.0544376;0.945562
9;88;0;1
9;89;0;1
9;90;0;1
9;91;0.0499709;0.950029
9;92;0.0245198;0.97548
9;93;0;1
9;94;0;1
9;95;0;1
9;96;0;1
9;97;0.040038;0.959962
9;98;0;1
9;99;0;1
9;100;0.0498118;0.950188
9;101;0;1
9;102;5.55e-17;1
9;103;0;1
9;104;0;1
9;105;0.00252369;0.997476
9;106;0.0178365;0.982163
9;107;0.0328324;0.967168
9;108;0.0522632;0.947737
9;109;0;1
9;110;0;1
9;111;0;1
9;112;0;1
9;113;0.00560189;0.994398
9;114;0.0154275;0.984573
9;115;0.0598669;0.940133
9;116;0;1
9;117;0;1
9;118;0.0437412;0.956259
9;119;0.00800388;0.991996
9;120;0;1
9;121;0;1
9;122;0;1
9;123;0;1
9;124;0;1
9;125;0;1
9;126;0;1
9;127;0;1
9;128;0;1
9;129;0;1
9;130;0;1
9;131;0;1
9;132;0.00599303;0.994007
9;133;0.0409964;0.959004
9;134;0;1
9;135;0;1
9;136;0;1
9;137;0.0612645;0.938735
9;138;0;1
9;139;0;1
9;140;0;1
9;141;0.00791229;0.992088
9;142;0.00816772;0.991832
9;143;0.0203367;0.979663
9;144;0;1
9;145;0;1
9;146;0.00542057;0.994579
9;147;0;1
9;148;0;1
9;149;0;1
9;150;0.00393872;0.996061
9;151;0.0564463;0.943554
9;152;0;1
9;153;0;1
9;154;0.0848764;0.915124
9;155;0.0485984;0.951402
9;156;0.0434088;0.956591
9;157;0.0188181;0.981182
9;158;0.0306288;0.969371
9;159;0;1
9;160;0.0426591;0.957341
9;161;0;1
9;162;0;1
9;163;0.0535285;0.946471
9;164;0.0160015;0.983998
9;165;0;1
9;166;0;1
9;167;0.00728278;0.992717
9;168;0;1
9;169;0;1
9;170;0;1
9;171;0;1
9;172;0;1
9;173;0;1
9;174;0;1
9;175;0;1
9;176;0;1
9;177;0;1
9;178;0;1
9;179;0;1
9;180;0;1
9;181;0;1
9;182;0;1
9;183;0.046557;0.953443
9;184;0.0271551;0.972845
9;185;0.0129404;0.98706
9;186;0.00941648;0.990584
9;187;0.0232383;0.976762
9;188;0.0160036;0.983996
9;189;0;1
9;190;0;1
9;191;0;1
9;192;0;1
9;193;0.00246501;0.997535
9;194;0;1
9;195;0;1
9;196;0;1
9;197;0.0152579;0.984742
9;198;0.0386273;0.961373
9;199;0.0578719;0.942128
9;200;0;1
9;201;0;1
9;202;0.0169385;0.983061
9;203;0;1
9;204;0;1
9;205;0;1
9;206;0;1
9;207;0;1
9;208;0.0552758;0.944724
9;209;0.0156522;0.984348
9;210;0.0078331;0.992167
9;211;0.0484001;0.9516
9;212;0;1
9;213;0;1
9;214;0;1
9;215;0;1
9;216;0;1
9;217;0.00970049;0.9903
9;218;0.00466893;0.995331
9;219;0;1
9;220;0.00496608;0.995034
9;221;0.0130771;0.986923
9;222;0;1
9;223;0;1
9;224;0;1
9;225;0;1
9;226;0;1
9;227;0;1
9;228;0;1
9;229;0;1
9;230;0;1
9;231;5.55e-17;1
9;232;0;1
9;233;0;1
10;0;0;0
10;1;0;0
10;2;0;0
10;3;0;0
10;4;0;0
10;5;0;0
10;6;0;0
10;7;0;0
10;8;0;0
10;9;0;0
10;10;0;0
10;11;0;0
10;12;0;0
10;13;0;0
10;14;0;0
10;15;0;0
10;16;0;0
10;17;0.186241;0.823759
10;18;0;1
10;19;0.00865294;0.991347
10;20;0.0986984;0.901302
10;21;0.10935;0.89065
10;22;0.0850254;0.914975
10;23;0.0496584;0.950342
10;24;0.0462922;0.953708
10;25;0.076035;0.923965
10;26;0.063189;0.936811
10;27;0.0379162;0.962084
10;28;0.0385945;0.961406
10;29;0.0630833;0.936917
10;30;0.0794297;0.92057
10;31;0.0746579;0.925342
10;32;0.0861921;0.913808
10;33;0.0973258;0.902674
10;34;0.101017;0.898983
10;35;0.113392;0.886608
10;36;0.0483083;0.951692
10;37;0.06208;0.93792
10;38;0.0366613;0.963339
10;39;0;1
10;40;0;1
10;41;0;1
10;42;0.00791148;0.992089
10;43;0;1
10;44;0;1
10;45;0;1
10;46;0;1
10;47;0;1
10;48;0.047639;0.952361
10;49;0.0879729;0.912027
10;50;0.175848;0.824152
10;51;0.181358;0.818642
10;52;0;1
10;53;0;1
10;54;5.55e-17;1
10;55;0;1
10;56;0.0425616;0.957438
10;57;0.0970821;0.902918
10;58;0.100774;0.899226
10;59;0.129237;0.870763
10;60;0.104934;0.895066
10;61;0;1
10;62;0;1
10;63;0;1
10;64;0;1
10;65;0.0153901;0.98461
10;66;0;1
10;67;0;1
10;68;0;1
10;69;0;1
10;70;0;1
10;71;0.0173892;0.982611
10;72;0.00157235;0.998428
10;73;0;1
10;74;0.0100941;0.989906
10;75;0;1
10;76;0;1
10;77;0.0831229;0.916877
10;78;0.0246318;0.975368
10;79;0.0244779;0.975522
10;80;0.0434892;0.956511
10;81;0;1
10;82;0.08952;0.91048
10;83;0;1
10;84;0.044018;0.955982
10;85;0;1
10;86;0;1
10;87;0;1
10;88;0;1
10;89;0;1
10;90;0;1
10;91;0;1
10;92;0;1
10;93;0;1
10;94;0.0230973;0.976903
10;95;0.0445546;0.955445
10;96;0.0588522;0.941148
10;97;0;1
10;98;0;1
10;99;0;1
10;100;0.0647763;0.935224
10;101;0.0870441;0.912956
10;102;0;1
10;103;0;1
10;104;0;1
10;105;0;1
10;106;0;1
10;107;0;1
10;108;0;1
10;109;0.0525594;0.947441
10;110;0;1
10;111;0.00851334;0.991487
10;112;0.00783587;0.992164
10;113;0.0239583;0.976042
10;114;0;1
10;115;0;1
10;116;0;1
10;117;0;1
10;118;0.0979896;0.90201
10;119;0;1
10;120;0;1
10;121;0.0503045;0.949696
10;122;0.0213167;0.978683
10;123;0.0545239;0.945476
10;124;0;1
10;125;0;1
10;126;0;1
10;127;0;1
10;128;0.0559734;0.944027
10;129;0.0196243;0.980376
10;130;0.0309056;0.969094
10;131;0.041696;0.958304
10;132;0.0596178;0.940382
10;133;0.0321897;0.96781
10;134;0;1
10;135;0.0080655;0.991935
10;136;0.0226826;0.977317
10;137;0.0664473;0.933553
10;138;0;1
10;139;0.00988777;0.990112
10;140;0.0403089;0.959691
10;141;0.0533303;0.94667
10;142;0.0358356;0.964164
10;143;0;1
10;144;0;1
10;145;0;1
10;146;0;1
10;147;0;1
10;148;0;1
10;149;0.0316626;0.968337
10;150;0;1
10;151;0;1
10;152;0.0527754;0.947225
10;153;0.0442572;0.955743
10;154;0.0383106;0.961689
10;155;0.0495271;0.950473
10;156;0;1
10;157;0;1
10;158;0.0137305;0.98627
10;159;0;1
10;160;0;1
10;161;0;1
10;162;0;1
10;163;0.0534041;0.946596
10;164;0.0219169;0.978083
10;165;0;1
10;166;0;1
10;167;0;1
10;168;0.0319343;0.968066
10;169;0.0663344;0.933666
10;170;0.00930555;0.990694
10;171;0.0512247;0.948775
10;172;0;1
10;173;0.0568637;0.943136
10;174;0.0285435;0.971456
10;175;0.0356161;0.964384
10;176;0;1
10;177;0;1
10;178;0.0448984;0.955102
10;179;0;1
10;180;5.55e-17;1
10;181;0;1
10;182;0.04539;0.95461
10;183;0;1
10;184;0;1
10;185;0.0242233;0.975777
10;186;0;1
10;187;0.0532895;0.94671
10;188;0.0344992;0.965501
10;189;0.0549073;0.945093
10;190;0;1
10;191;0;1
10;192;0.048986;0.951014
10;193;0;1
10;194;0;1
10;195;0;1
10;196;0;1
10;197;0.0369077;0.963092
10;198;0;1
10;199;0.0109869;0.989013
10;200;0;1
10;201;0.0151772;0.984823
10;202;0.0211455;0.978855
10;203;0;1
10;204;0;1
10;205;0;1
10;206;5.55e-17;1
10;207;0;1
10;208;0;1
10;209;0;1
10;210;0;1
10;211;0;1
10;212;0;1
10;213;0;1
10;214;5.55e-17;1
10;215;0.0585564;0.941444
10;216;0;1
10;217;0.0574109;0.942589
10;218;0.00434026;0.99566
10;219;0;1
10;220;0;1
10;221;0;1
10;222;0;1
10;223;0.010581;0.989419
10;224;0.013366;0.986634
10;225;0.0027259;0.997274
10;226;0;1
10;227;0;1
10;228;0;1
10;229;0;1
10;230;0;1
10;231;0;1
10;232;0;1
10;233;0.0148161;0.985184
11;0;0;0
11;1;0;0
