Wavelength	Media	StDev
nm		
234.88655090332	30.7427784974424	10.3112488867216
235.460220336914	35.1627582113415	28.5397734299374
236.033889770508	48.8802504436647	43.7945206360697
236.607559204102	52.9966731910781	56.1798672248517
237.181228637695	-28.3386255983163	15.6521026517159
237.7548828125	-24.1238994446768	28.3260561033629
238.328552246094	-33.4802349380967	16.4299058303486
238.902221679688	10.2877732278987	69.3663501900812
239.475891113281	8.71429349708252	89.109416164329
240.049560546875	7.6403301310136	40.613205190627
240.623229980469	15.3285983002718	34.6729566842327
241.196899414063	23.2084118401028	43.9228769417262
241.770568847656	33.7334570252235	17.7213598361327
242.34423828125	7.50466065450991	18.2407345578134
242.917907714844	-37.7071337570582	14.7416538398624
243.491577148438	-33.3457876791606	23.4269661759797
244.065246582031	8.23652092669315	26.274668360017
244.638916015625	2.00763357886709	10.1446318487401
245.212585449219	-11.2150206341352	21.2231273259175
245.786239624023	52.4009382160806	35.6664120084311
246.359909057617	5.95833836078863	58.9915939105588
246.933578491211	-17.8683414626591	41.2038106563726
247.507247924805	20.5436583738433	19.4063153800318
248.080917358398	-3.46145820209058	24.5068474201611
248.654586791992	12.4300173271038	28.6056101113759
249.228256225586	-9.28942684478298	21.247315789374
249.80192565918	-4.53150119097101	9.85454490558527
250.375595092773	-7.81242664812	26.3470122603235
250.949264526367	-26.4546510489849	3.31761191592931
251.522933959961	2.03194567033003	9.67506556580498
252.096603393555	-3.72300467880593	29.7268583110134
252.670272827148	-1.75390329928684	17.2598717184749
253.243927001953	-8.92629711331758	12.1758532184635
253.817596435547	-18.6181179938584	12.0644700460489
254.391265869141	-5.23186461454047	7.61120153789414
254.964935302734	-11.425427563418	32.1529789844805
255.538604736328	-32.295936949551	32.4143902087068
256.112274169922	-13.0514928269744	15.6668128990202
256.685943603516	-11.5156539649155	19.4710455437088
257.259613037109	-39.384671177819	40.9702103217648
257.833282470703	9.23594308335434	40.437987503183
258.406951904297	-10.1887391083717	19.5793298417309
258.980621337891	2.89315942044369	36.1164603856285
259.554290771484	11.8538408319843	15.3988996061834
260.127960205078	15.9830514904757	17.1817198583053
260.701629638672	-4.71558331127497	13.3951731367268
261.275299072266	2.78799299545859	9.32699780269254
261.848968505859	-20.580241363599	18.6887839717913
262.422637939453	2.37725752412661	18.1312507293005
262.996307373047	-4.58162680211668	27.5876974878781
263.569976806641	27.6914002792016	26.9198975922247
264.143646240234	5.64997444093064	8.03233178693102
264.71728515625	-2.08841609733804	9.89696682791643
265.290954589844	-6.45647654839705	8.11987008351704
265.864624023438	-0.326898508065995	18.8159380834277
266.438293457031	19.2590797867511	29.0806572897733
267.011962890625	3.18519787312261	26.6299924241698
267.585632324219	-6.08628491502994	7.90950783881898
268.159301757813	-11.8236361986664	2.65633288088409
268.732971191406	-47.921256789738	5.69309498859928
269.306640625	-35.416560395935	9.81287735521392
269.880310058594	17.4065311420219	13.0002065948211
270.453979492188	15.758087985381	19.872148535522
271.027648925781	8.60077219298973	17.4715358776781
271.601318359375	19.7713457211837	9.67962937804084
272.174987792969	19.7542746015784	17.1820114493284
272.748657226563	-3.16931103690887	17.1716518309159
273.322326660156	-3.43432099887151	16.8387127064471
273.89599609375	-15.4863459876904	6.0154752586342
274.469665527344	19.4142497694858	42.1259573823131
275.043334960938	-18.4012717378709	23.1603172862516
275.617004394531	7.78471332567542	7.57507910782016
276.190673828125	-46.4721044579018	5.60127762268954
276.764343261719	5.03012780480767	11.2250544904592
277.338012695313	-12.8044331016147	7.06272208546629
277.911682128906	-16.2292137357295	19.1798486213081
278.4853515625	-4.07069527820146	13.7217706731108
279.059020996094	-8.94079085099497	6.36033031739493
279.632690429688	-3.34137607647552	14.7941680086288
280.206329345703	5.1407270165448	11.4710445910185
280.779998779297	8.39396030299915	10.5434487350608
281.353668212891	1.62927530695083	9.22416149191005
281.927337646484	-9.52310498695201	6.33884892566118
282.501007080078	-17.9518093261475	13.6785020462867
283.074676513672	-26.7480885313045	28.8480409330508
283.648345947266	-8.70037909796677	16.4833853178659
284.222015380859	12.8715497093019	12.1243271587789
284.795684814453	1.04622833974617	8.35658196366803
285.369354248047	-15.2127787524633	22.6534215009081
285.943023681641	-34.5614071285859	39.6401383818158
286.516693115234	7.63706591328015	18.5254421279447
287.090362548828	2.32311815507602	10.8756074526364
287.664031982422	-0.564378263772358	16.5819796459365
288.237701416016	-4.40386185693445	17.8008210420959
288.811370849609	4.46515364454541	8.8347611607779
289.385040283203	-0.44442959556977	4.57856978577277
289.958709716797	13.3526504150742	15.336237586477
290.532379150391	-0.33411474761735	9.92370914582728
291.106048583984	4.95242817985232	7.73735126773473
291.679718017578	-37.1470589279353	15.9053443931871
292.253387451172	-3.75932478932488	12.2190795639228
292.827056884766	11.5466611491897	13.8280742989237
293.400726318359	2.8116041634006	2.62663704480723
293.974395751953	-4.74943322416724	10.3072571451983
294.548065185547	-15.2430344785232	13.4151927146738
295.121734619141	-18.646142658198	8.51938468111152
295.695373535156	-2.09891956027231	10.8195859524263
296.26904296875	15.0221727893195	15.2153753552455
296.842712402344	8.98599905948804	27.0023062292665
297.416381835938	-6.72633121329965	13.9222321142915
297.990051269531	-10.9157027392246	3.80715398141904
298.563720703125	-6.68388254342538	3.82383978463731
299.137390136719	-4.37634258089517	4.45858424905645
299.711059570313	-11.1003803355909	12.5451588486492
300.284729003906	-7.35469611123209	12.7963400710022
300.8583984375	-3.68035262687947	8.13110275951796
