"row";"column";"SD1_sampleC_S_energy_2503.5_eV.tif_D1_sampleC.TIFF_Array_53";"CdSO4-fit";"CdS-fit"
11;83;10351;0.0309616;0.969038
11;84;9148.16;0.0331026;0.966897
11;85;7915.39;0.0338502;0.96615
11;86;7156.88;0.0346209;0.965379
11;87;6657.47;5.55e-17;1
11;88;6904.94;0;1
11;89;8053.59;0;1
11;90;9426.86;0;1
11;91;9950.54;0;1
11;92;9959.57;0;1
11;93;9323.99;0;1
11;94;9363.65;0;1
11;95;10004.2;0;1
11;96;10830.8;0;1
11;97;10929.3;0;1
11;98;11338.1;0;1
11;99;11327.1;0;1
11;100;10935.5;0;1
11;101;10166.7;0;1
11;102;10140.3;0;1
11;103;10908;0;1
11;104;11917.2;0;1
11;105;12559.1;0;1
11;106;12359.7;0.00797342;0.992027
11;107;10811.5;0.0258883;0.974112
11;108;8302.59;0.0135162;0.986484
11;109;8357.02;0.0240763;0.975924
11;110;8961.76;0;1
11;111;10679.5;0.0119899;0.98801
11;112;12173.1;0.00427164;0.995728
11;113;11756;0.0136397;0.98636
11;114;11075.8;0;1
11;115;11803.2;0.0339514;0.966049
11;116;12107.1;0.00146421;0.998536
11;117;12678.9;0.0230182;0.976982
11;118;12655.4;0.00580576;0.994194
11;119;13588.1;0;1
11;120;14432.7;0.0163869;0.983613
11;121;15377.7;0.0456173;0.954383
11;122;15577.4;0.0362082;0.963792
11;123;15045.4;0.019502;0.980498
11;124;13000.4;0.0138531;0.986147
11;125;10169.4;0.0169753;0.983025
11;126;9450.6;0.00787523;0.992125
11;127;10189.7;0;1
11;128;11288.1;0;1
11;129;11469.2;0;1
11;130;10980.6;0.0129157;0.987084
11;131;10737.8;0;1
11;132;12370.3;0;1
11;133;15533.7;0;1
11;134;16673.2;0.0264723;0.973528
11;135;15267.7;0;1
11;136;14558.1;0;1
11;137;14475.6;0;1
11;138;15412.5;0;1
11;139;16477.2;0;1
11;140;16545.1;0;1
11;141;13915.9;0.0132537;0.986746
11;142;11344.8;0;1
11;143;10539.3;0;1
11;144;11348.6;0;1
11;145;10969.2;5.55e-17;1
11;146;10304.2;0;1
11;147;11442.3;0;1
11;148;13524.1;0;1
11;149;14880.5;0;1
11;150;13147.6;0;1
11;151;11321.9;0;1
11;152;11448.2;0.00581765;0.994182
11;153;12142.1;0.0337664;0.966234
11;154;12689.2;0.0163872;0.983613
11;155;13257.7;0;1
12;0;1329.98;0;0
12;1;1526.05;0;0
12;2;1815.85;0;0
12;3;2902.62;0.147715;0.852285
12;4;5509.02;0.161475;0.838525
12;5;7434.44;0.0993685;0.900631
12;6;7513;0.0812301;0.91877
12;7;8263.76;0.0897526;0.910247
12;8;7497.41;0.0356419;0.964358
12;9;6356.65;0;1
12;10;5824.62;0;1
12;11;6167.04;0.017643;0.982357
12;12;6449.12;0;1
12;13;5906;0;1
12;14;5661.66;0.0114288;0.988571
12;15;6029.36;0.0181386;0.981861
12;16;5659.76;0.0124243;0.987576
12;17;5578.82;0;1
12;18;5807.83;0;1
12;19;6744.13;0;1
12;20;7718.82;0.0496932;0.950307
12;21;7513.1;0;1
12;22;7159.03;0;1
12;23;9362.44;0;1
12;24;13321.3;0;1
12;25;16382.3;0;1
12;26;18303.9;0.0309298;0.96907
12;27;18330;0;1
12;28;16743.9;0;1
12;29;14805.7;0;1
12;30;13690.4;0.0358962;0.964104
12;31;13468.1;0.00800082;0.991999
12;32;12474.7;0;1
12;33;12526.9;0;1
12;34;13861;0;1
12;35;14809.2;0.0228501;0.97715
12;36;14999.1;0;1
12;37;12274.8;0;1
12;38;8665.83;0.032081;0.967919
12;39;7327.17;0;1
12;40;7057.56;0;1
12;41;7357.12;5.55e-17;1
12;42;7701.53;0;1
12;43;7525.27;0.00612963;0.99387
12;44;7473.99;0;1
12;45;7873.7;0;1
12;46;8239.57;0.0114355;0.988564
12;47;8576.78;0.00417279;0.995827
12;48;8082.56;0;1
12;49;7996.86;0;1
12;50;8702.42;0;1
12;51;9638.89;0.0203863;0.979614
12;52;9969.05;0.0181616;0.981838
12;53;9910.9;0.0162079;0.983792
12;54;10379.7;0;1
12;55;10976.5;0;1
12;56;11737.7;0;1
12;57;11876;0.00239767;0.997602
12;58;11372.2;0.00914799;0.990852
12;59;10783.5;0.034049;0.965951
12;60;9528.41;0.00226331;0.997737
12;61;8966.76;0.0119085;0.988092
12;62;9110.24;5.55e-17;1
12;63;9259.01;0;1
12;64;9370.15;0;1
12;65;9382.34;0;1
12;66;9523.77;0.00336637;0.996634
12;67;9688.39;0;1
12;68;10970.9;0;1
12;69;12010.2;0;1
12;70;12647.4;0;1
12;71;13297.3;0;1
12;72;12920.9;0.000944935;0.999055
12;73;12554.9;0.0107505;0.98925
12;74;11672.4;0;1
12;75;11697.8;0;1
12;76;12466.5;0;1
12;77;13517.1;0;1
12;78;14445.7;0;1
12;79;15109;0;1
12;80;15966.3;0;1
12;81;16908.8;0;1
12;82;17052.3;0.00279963;0.9972
12;83;16532.5;0;1
12;84;15948.3;0;1
12;85;15326.7;0.0556131;0.944387
12;86;12589.1;0;1
12;87;8577.39;0.0257801;0.97422
12;88;6856.02;0;1
12;89;6864.82;0;1
12;90;7827.23;0;1
12;91;8722.25;0;1
12;92;9802.8;0;1
12;93;10539.4;0;1
12;94;10911.8;0;1
12;95;10480.3;0.0113613;0.988639
12;96;9480.38;0.00703641;0.992964
12;97;8104.78;0;1
12;98;7478.73;0;1
12;99;7772.28;0;1
12;100;8579.03;0;1
12;101;8815.42;0;1
12;102;9058.62;0;1
12;103;9738.45;0;1
12;104;10953.7;0;1
12;105;11649.4;0;1
12;106;12558.3;0;1
12;107;13795.1;0;1
12;108;16081.5;0;1
12;109;17488.3;0;1
12;110;16576.2;0;1
12;111;14994.2;0.00671841;0.993282
12;112;12520.9;0.0105986;0.989401
12;113;10933.7;0;1
12;114;11380.8;0;1
12;115;13906;0;1
12;116;14785.7;0;1
12;117;14509.3;0.0162849;0.983715
12;118;11168.7;0;1
12;119;9294.36;0;1
12;120;11893.1;0;1
12;121;15057.4;0;1
12;122;16805.2;0;1
12;123;17238.1;0;1
12;124;17243.6;0.0108285;0.989172
12;125;16649.7;0.0328571;0.967143
12;126;14380.8;0.03809;0.96191
12;127;11700.9;0;1
12;128;10300;0;1
12;129;9992.85;0;1
12;130;9076.34;0;1
12;131;8603.11;0;1
12;132;10298.2;0;1
12;133;12807.8;0;1
12;134;13601.8;0;1
12;135;13319;0;1
12;136;12015.7;0;1
12;137;10853.8;0;1
12;138;11368.4;5.55e-17;1
12;139;11972.4;0;1
12;140;10729.6;0;1
12;141;10256.5;0;1
12;142;11279.9;5.55e-17;1
12;143;14182.6;0;1
12;144;15853.6;0.00790781;0.992092
12;145;17308.5;0.0126226;0.987377
12;146;17549.7;0.0142617;0.985738
12;147;17791.7;0;1
12;148;17622;0.0111665;0.988834
12;149;17128.4;0.015258;0.984742
12;150;16354.7;0.0210361;0.978964
12;151;16138;0.0177458;0.982254
12;152;15266.6;0;1
12;153;15389.3;0.0333525;0.966647
12;154;15424.5;0.00802663;0.991973
12;155;15509.4;0;1
13;0;1536.55;0;0
13;1;1924.7;0;0
13;2;3793.24;0.254424;0.745576
13;3;6787.72;0.338221;0.661779
13;4;8346.37;0.25274;0.74726
13;5;8888.32;0.108941;0.891059
13;6;8516.17;0.0446057;0.955394
13;7;8113.06;0;1
13;8;7587.62;0.0312056;0.968794
13;9;7095.59;0;1
13;10;6420.14;0.0157659;0.984234
13;11;6205.47;0.0128182;0.987182
13;12;6653.17;0.0432895;0.956711
13;13;7462.17;0.00439864;0.995601
13;14;8192;0.0192901;0.98071
13;15;8686.5;0.0154762;0.984524
13;16;7807.69;0;1
13;17;6827.19;0;1
13;18;6566.34;0;1
13;19;6686.73;0;1
13;20;7681.4;0;1
13;21;9492.37;5.55e-17;1
13;22;12268.9;0;1
13;23;14482.1;0;1
13;24;16041.4;0;1
13;25;16570.9;0;1
13;26;16743.8;0.0444157;0.955584
13;27;16369.6;0.0579048;0.942095
13;28;14688.8;0.0417693;0.958231
13;29;12791.6;0;1
13;30;11119.8;0.0305622;0.969438
13;31;10023.1;0;1
13;32;10363.2;5.55e-17;1
13;33;11733.1;0;1
13;34;12965.8;0;1
13;35;13656.4;0;1
13;36;14191.9;0.0143217;0.985678
13;37;13778.9;0;1
13;38;13357.1;0.00882485;0.991175
13;39;13008.5;0.024888;0.975112
13;40;11666.2;0.0639897;0.93601
13;41;9885.92;0;1
13;42;9007.04;0;1
13;43;9756.61;0;1
13;44;10270.8;0.0167599;0.98324
13;45;10319.9;0;1
13;46;10079;0;1
13;47;10454.2;0;1
13;48;11888.1;0;1
13;49;13982;0;1
13;50;15614.3;0.00310112;0.996899
13;51;17102.1;0.0332687;0.966731
13;52;17012.2;0.00936302;0.990637
13;53;17026.5;0;1
13;54;17527.2;0;1
13;55;16806.1;0.00382832;0.996172
13;56;16248.5;0.000560992;0.999439
13;57;15709.5;0.0260451;0.973955
13;58;14635;0.0316591;0.968341
13;59;12351.1;0.0224999;0.9775
13;60;10234.5;0;1
13;61;8881.09;0.00847348;0.991527
13;62;8194.56;0;1
13;63;7836.03;0;1
13;64;8931.67;0;1
13;65;10941.1;0;1
13;66;12338.5;0;1
13;67;13098.8;0;1
13;68;12888.3;0.0241554;0.975845
13;69;12451.1;0;1
13;70;12756;0;1
13;71;12009.3;0;1
13;72;11370.9;0;1
13;73;10850.4;0;1
13;74;10335.6;0;1
13;75;10830.6;0;1
13;76;12004.9;0;1
13;77;13011.8;0;1
13;78;13920.2;0;1
13;79;14738.4;0;1
13;80;15042.8;0;1
13;81;15211.3;0;1
13;82;15691.2;0;1
13;83;15114.5;0.00166285;0.998337
13;84;14746.4;0.010948;0.989052
13;85;13832;0.00496592;0.995034
13;86;12743.9;0.0199951;0.980005
13;87;11574.1;0;1
13;88;9171.37;0;1
13;89;8999.76;0;1
13;90;10390.2;0.0122381;0.987762
13;91;10847.9;0.0444446;0.955555
13;92;9717.65;0;1
13;93;10627;0;1
13;94;11032.9;0.0160228;0.983977
13;95;10691.4;0;1
13;96;11080.9;0.0100041;0.989996
13;97;11102.5;0.0314439;0.968556
13;98;10081.5;0.0197205;0.98028
13;99;9077.92;0;1
13;100;8531.26;0;1
13;101;8636.27;0;1
13;102;9379.27;0;1
13;103;10858.9;0.00102375;0.998976
13;104;12717.3;0;1
13;105;13115.6;0;1
13;106;13143.7;0;1
13;107;13388.6;0;1
13;108;14793.5;0;1
13;109;15422.3;0;1
13;110;14832.4;0.0030547;0.996945
13;111;13494;0.00607981;0.99392
13;112;11885.9;0.0143244;0.985676
13;113;10538.6;0;1
13;114;10531.4;0.0117087;0.988291
13;115;11396.5;0.0297802;0.97022
13;116;11635.5;0.0357281;0.964272
13;117;12873.3;0;1
13;118;13556.1;0;1
13;119;14309.5;0;1
13;120;14882.9;0.00066623;0.999334
13;121;14842.8;0.0148571;0.985143
13;122;14219.5;0;1
13;123;14954.9;0;1
13;124;16916;0;1
13;125;17014.2;0.00273593;0.997264
13;126;16230.8;0.00025441;0.999746
13;127;15075.1;0.0139241;0.986076
13;128;13347.5;0;1
13;129;12024;0.00643764;0.993562
13;130;10653.6;0;1
13;131;10354.1;0.02456;0.97544
13;132;11631.9;0.00726767;0.992732
13;133;12046.8;0.0123884;0.987612
13;134;12731.6;0;1
13;135;12094.8;0;1
13;136;10242.4;0;1
13;137;9725.74;0.0204801;0.97952
13;138;9686.29;0;1
13;139;10241.4;0.0258853;0.974115
13;140;11558.8;0.00423968;0.99576
13;141;13486.6;0.0340652;0.965935
13;142;16503.8;0.0228282;0.977172
13;143;16501.2;0.0081345;0.991865
13;144;15037.8;0;1
13;145;14576.2;0.00519381;0.994806
13;146;15646;0.0175871;0.982413
13;147;16256.9;0.00963556;0.990364
13;148;16029.4;0;1
13;149;16552.1;0.00114013;0.99886
13;150;16425.7;0.00255952;0.99744
13;151;15420.1;3.02e-05;0.99997
13;152;15191.8;0;1
13;153;16909.9;0.0233712;0.976629
13;154;18252;0.0127725;0.987228
13;155;18048.8;0.0243857;0.975614
14;0;1579.45;0;0
14;1;1518.85;0;0
14;2;1759.04;0;0
14;3;3190.75;0.104687;0.895313
14;4;6005.82;0.18527;0.81473
14;5;7396.05;0.0790186;0.920981
14;6;7212.03;0.0213571;0.978643
14;7;6988.48;0.0302646;0.969735
14;8;6335.57;0.00868411;0.991316
14;9;6009.76;0.0356296;0.96437
14;10;6183.15;0;1
14;11;7241.32;0.0637931;0.936207
14;12;8172.83;0;1
14;13;7405.77;0;1
14;14;6831.59;0.0153704;0.98463
14;15;7169.75;0.0313407;0.968659
14;16;6730.11;0.0235689;0.976431
14;17;6031.98;0;1
14;18;6603.42;0.00860328;0.991397
14;19;7981.92;0.0399265;0.960073
14;20;7604.47;0.00269987;0.9973
14;21;6655.9;0;1
14;22;6865.68;0;1
14;23;9187.88;0;1
14;24;11401;0;1
14;25;14097.5;0.0096151;0.990385
14;26;16079;0;1
14;27;16541.6;0.0126709;0.987329
14;28;16266.6;0.0257389;0.974261
14;29;15258.6;0.0259132;0.974087
14;30;14273.1;0;1
14;31;14270.1;0;1
14;32;14736.7;0.00572261;0.994277
14;33;14238;0;1
14;34;13763.4;0;1
14;35;14337.7;0;1
14;36;15428.3;0.0367923;0.963208
14;37;15451.4;0.0358861;0.964114
14;38;13381;0;1
14;39;12996.7;0.00434175;0.995658
14;40;12358.8;0.0453319;0.954668
14;41;10992.1;0.0359622;0.964038
14;42;9801.35;0.00728449;0.992716
14;43;9846.23;0;1
14;44;11569;0;1
14;45;13274.4;0.0138863;0.986114
14;46;13600.8;0;1
14;47;12852.4;0;1
14;48;12776.3;0;1
14;49;13716.3;0;1
14;50;13953.4;0;1
14;51;14104.3;0;1
14;52;14689;0;1
14;53;15292.8;0;1
14;54;15309.6;0;1
14;55;14918.9;0;1
14;56;14653.4;0;1
14;57;14873.8;0;1
14;58;14981.8;0.0492709;0.950729
14;59;13542;0;1
14;60;11009.5;0.0382955;0.961705
14;61;9451.48;5.55e-17;1
14;62;9502.9;0;1
14;63;11064.5;0;1
14;64;12268;0;1
14;65;13335.2;0.0012567;0.998743
14;66;13121.1;0.0248781;0.975122
14;67;12027.1;0;1
14;68;11352.3;0;1
14;69;11354.5;0.0302526;0.969747
14;70;10241.2;0;1
14;71;8047.78;0.0282392;0.971761
14;72;6824.96;0;1
14;73;7086.38;0;1
14;74;8290.93;0;1
14;75;9344.64;0;1
14;76;9365.34;0;1
14;77;10012.1;0;1
14;78;10465;0;1
14;79;10657.5;0.00766469;0.992335
14;80;9910.92;0;1
14;81;10162.1;0;1
14;82;11925.5;0;1
14;83;13013.5;0;1
14;84;13274.3;0.0161382;0.983862
14;85;11955.7;0.0433939;0.956606
14;86;10052.4;0;1
14;87;9706.76;0;1
14;88;11276.8;0;1
14;89;14082.5;5.55e-17;1
14;90;15827.4;0;1
14;91;16801.7;0;1
14;92;16317.5;0.0162708;0.983729
14;93;14193.5;0;1
14;94;14108;0;1
14;95;16882.4;0;1
14;96;17804.2;0.0090456;0.990954
14;97;18211.9;0.0164567;0.983543
14;98;17509.1;0.0357521;0.964248
14;99;15152.1;0.0123923;0.987608
14;100;14186.5;0;1
14;101;15051.2;0;1
14;102;17172.6;0;1
14;103;16469;0;1
14;104;15034.1;0.0335044;0.966496
14;105;13216.7;0;1
14;106;13135.1;0;1
14;107;14302.1;0.00860603;0.991394
14;108;15518.5;0.00894827;0.991052
14;109;15834.1;0.0254277;0.974572
14;110;13784.9;0.0354171;0.964583
14;111;10960.3;0;1
14;112;10519.7;0;1
14;113;11403.1;0;1
14;114;13804.8;0;1
14;115;15677;0;1
14;116;16721.1;0;1
14;117;17459.6;0;1
14;118;18353.7;0;1
14;119;19231.7;0;1
14;120;19167.1;0.0146508;0.985349
14;121;17402.3;0.0257577;0.974242
14;122;15834.4;0;1
14;123;18277.4;0;1
14;124;19292.4;0;1
14;125;19360.2;0;1
14;126;18583.3;0.00207506;0.997925
14;127;18358.5;0.0142297;0.98577
14;128;18180.9;0.00464953;0.99535
14;129;17576.5;0;1
14;130;16662.8;0;1
14;131;16753;0;1
14;132;18138.9;0;1
14;133;17921.6;0;1
14;134;17887.7;0;1
14;135;17450.8;0;1
14;136;18130.1;0;1
14;137;19336.4;0.0130281;0.986972
14;138;19101.2;0.0103586;0.989641
14;139;18622.4;0.00426025;0.99574
14;140;18713.9;0;1
14;141;18569.2;0.0043728;0.995627
14;142;18455.7;0;1
14;143;17786.3;0;1
14;144;17726.7;0.00479669;0.995203
14;145;17680;0;1
14;146;16347.5;0;1
14;147;14860.2;0;1
14;148;14131.7;0;1
14;149;14652.8;0.00155277;0.998447
14;150;15264.7;0;1
14;151;15528.2;0;1
14;152;15194.9;0;1
14;153;15944.8;0.0235267;0.976473
14;154;16910.3;0.0410557;0.958944
14;155;15920.3;0.045819;0.954181

